year,title,test,budget_2013,domgross_2013,intgross_2013,rated,metascore,imdb_rating,genre
1997,The Peacemaker,Fail,7.2561906,5.9882642,9.1380645,R,43,5.9,Action
1997,The Postman,Fail,11.609905,2.5615375,2.5615375,R,29,5.9,Action
1997,Titanic,Pass,29.0247625,95.5890356,317.1930973,PG-13,74,7.7,Drama
1997,Volcano,Pass,13.0611431,6.9001723,17.4293699,PG-13,55,5.4,Action
1996,Bound,Pass,0.6683242,0.5646983,1.0412962,R,61,7.5,Crime
1996,Broken Arrow,Fail,9.653572,10.4920957,22.0318272,R,61,5.9,Action
1996,Emma,Pass,0.8762473,3.3017679,5.6186252,PG,66,6.9,Comedy
1996,Fargo,Pass,1.0396154,3.6487162,7.6047227,R,85,8.2,Crime
1996,Freeway,Pass,0.4455495,0.0438856,0.0438856,R,61,6.9,Comedy
1996,From Dusk Till Dawn,Fail,2.9703299,3.821175,3.821175,R,52,7.3,Action
1996,Independence Day,Pass,11.1387369,45.4711839,121.3975115,PG-13,59,6.9,Action
1996,Kingpin,Fail,3.7129123,3.7163912,4.7857099,PG-13,43,6.9,Comedy
1996,Mars Attacks!,Pass,11.8813194,5.609619,15.0552679,PG-13,52,6.3,Comedy
1996,Mission: Impossible,Fail,11.8813194,26.8787949,67.9757008,PG-13,60,7,Action
1996,Romeo + Juliet,Fail,2.1534891,6.8820654,21.9124769,PG-13,60,6.9,Drama
1996,Scream,Pass,2.2277474,15.304129,25.7002834,R,65,7.2,Crime
1996,Spy Hard,Fail,2.6732969,4.0004796,4.0004796,PG-13,25,5.2,Comedy
1996,Star Trek: First Contact,Pass,6.8317587,13.6676591,22.2774739,PG-13,71,7.6,Action
1996,That Thing You Do!,Pass,0.3712912,3.8402527,5.1323462,PG,71,6.8,Comedy
1996,The English Patient,Pass,5.1980772,11.6906798,34.4137032,R,87,7.4,Drama
1996,The Fan,Fail,8.1684071,2.7598768,2.7598768,R,32,5.8,Drama
1996,The First Wives Club,Pass,4.4554948,15.6668864,26.9541399,PG,58,6.1,Comedy
1996,The Long Kiss Goodnight,Fail,9.653572,4.967522,4.967522,R,44,6.7,Action
1996,The Rock,Fail,11.1387369,19.9115335,49.9118651,R,59,7.4,Action
1996,Trainspotting,Fail,0.4604011,2.4507872,3.5645124,R,83,8.2,Crime
1996,Twister,Pass,13.0694514,35.9244145,73.6493287,PG-13,68,6.2,Action
1996,Walking and Talking,Pass,0.1485165,0.191212,0.239971,R,67,6.8,Drama
1995,Apollo 13,Pass,9.9370665,26.3057839,51.0765217,PG,77,7.6,Adventure
1995,Batman Forever,Fail,15.2877946,28.1342983,51.4478842,PG-13,51,5.4,Action
1995,Before Sunrise,Fail,0.3821949,0.8062791,0.8062791,R,77,8.1,Drama
1995,Braveheart,Fail,11.0072121,11.5492633,31.9514907,R,68,8.4,Action
1995,Casino,Fail,7.9496532,6.4878801,16.8777252,R,73,8.2,Biography
1995,Clueless,Pass,2.0944279,8.6526587,8.6526587,PG-13,68,6.7,Comedy
1995,Congo,Fail,7.6438973,12.3865278,23.240862,PG-13,22,4.9,Action
1995,Copycat,Fail,3.0575589,4.9000312,4.9000312,R,54,6.5,Crime
1995,Die Hard: With a Vengeance,Fail,13.7590151,15.2897054,55.7210677,R,58,7.6,Action
1995,Jumanji,Pass,9.9370665,15.3578601,40.1699506,PG,39,6.7,Adventure
1995,Mallrats,Fail,0.9325555,0.3223228,0.3223228,R,41,7.2,Comedy
1995,Mortal Kombat,Fail,3.0575589,10.7676871,18.6714768,PG-13,58,5.8,Action
1995,Pocahontas,Pass,8.408287,21.6444248,53.063935,G,58,6.5,Animation
1995,Se7en,Fail,4.5863384,15.3070026,50.1631742,R,65,8.7,Crime
1995,Sense and Sensibility,Pass,2.5224861,6.5727998,20.6375709,PG,84,7.7,Drama
1995,Showgirls,Pass,6.1151178,3.1111815,5.7712577,NC-17,16,4.4,Drama
1995,The American President,Pass,9.4784326,9.1761643,16.4837302,PG-13,67,6.8,Comedy
1995,The Bridges of Madison County,Pass,3.3633148,10.9333135,26.8326198,PG-13,66,7.5,Drama
1995,The Quick and the Dead,Fail,4.8920943,2.836262,2.836262,R,49,6.4,Action
1995,The Usual Suspects,Fail,0.9172677,3.5684110000000002,5.2665468,R,77,8.7,Crime
1995,Toy Story,Fail,4.5863384,29.3190647,55.7286202,G,92,8.3,Animation
1995,Twelve Monkeys,Fail,4.4334604,8.7356689,25.8121354,R,74,8.1,Mystery
1995,Waterworld,Fail,26.7536405,13.4909008,40.3974193,PG-13,56,6,Action
1995,Welcome to the Dollhouse,Pass,0.1223024,0.6418026,0.769709,R,83,7.5,Comedy
1994,Ace Ventura: Pet Detective,Fail,1.8859976,11.3501532,16.8509796,PG-13,37,6.9,Comedy
1994,Beverly Hills Cop III,Fail,7.8583235,6.6932266,18.7312473,R,16,5.4,Action
1994,Clerks.,Fail,0.0042435,0.4830398,0.612044,R,70,7.9,Comedy
1994,Crooklyn,Pass,2.2003306,2.0469628,2.0469628,PG-13,65,6.9,Comedy
1994,Ed Wood,Pass,2.8289965,0.9160394,0.9160394,R,70,7.9,Biography
1994,Forrest Gump,Fail,8.6441558,51.8169206,106.7789822,PG-13,82,8.8,Drama
1994,Legends of the Fall,Pass,4.7149941,10.4519746,25.2256228,R,45,7.5,Drama
1994,Little Women,Pass,2.357497,7.8588426,7.8588426,PG,87,7.3,Drama
1994,Pulp Fiction,Pass,1.2573318,16.9627825,33.4652619,R,94,9,Crime
1994,Speed,Pass,4.7149941,19.0561429,44.5095443,R,78,7.2,Action
1994,Stargate,Fail,8.6441558,11.2477236,30.8935323,PG-13,42,7,Action
1994,The Hudsucker Proxy,Fail,6.2866588,0.4426622,2.3477761,PG,53,7.4,Comedy
1994,The Lion King,Fail,12.4633011,66.4468621,149.7608078,G,83,8.5,Animation
1994,The Mask,Fail,2.8289965,18.8474233,55.2628944,PG-13,56,6.8,Comedy
1994,The Santa Clause,Fail,3.4576623,22.7629474,29.830196,PG,57,6.3,Comedy
1994,The Shawshank Redemption,Fail,3.9291617,4.438612,4.438612,R,80,9.3,Crime
1994,True Lies,Fail,15.716647,22.9906901,57.4129115,R,63,7.2,Action
1993,Cliffhanger,Fail,10.4809829,13.5525899,41.117702,R,60,6.3,Action
1993,Dazed and Confused,Pass,1.1125966,1.2820482,1.2820482,R,78,7.7,Comedy
1993,Groundhog Day,Fail,2.35419,11.433458,11.433458,PG,72,8.1,Comedy
1993,Jurassic Park,Pass,10.158491100000001,63.8063379,166.990577,PG-13,68,8,Adventure
1993,Mrs. Doubtfire,Pass,4.0311473,35.3443011,71.1555544,PG-13,53,6.8,Comedy
1993,The Age of Innocence,Pass,5.4823603,5.162286,5.162286,PG,83,7.3,Drama
1993,The Fugitive,Fail,7.0948192,29.6492106,57.0351412,PG-13,88,7.8,Action
1993,The Remains of the Day,Fail,2.4186884,3.7013943,10.3124758,PG,84,8,Drama
1992,A Few Good Men,Fail,5.4791459,23.4673774,39.2672121,R,62,7.6,Crime
1992,Army of Darkness,Fail,1.826382,1.9098934,3.5702407,R,57,7.6,Comedy
1992,Buffy the Vampire Slayer,Pass,1.1622431,2.3629512,2.3629512,PG-13,48,5.5,Action
1992,Glengarry Glen Ross,Fail,2.075434,1.7807603,1.7807603,R,80,7.9,Drama
1992,Malcolm X,Fail,5.8112153,7.9978777,7.9978777,PG-13,72,7.7,Biography
1992,Reservoir Dogs,Fail,0.1992417,0.4702152,0.4702152,R,78,8.4,Crime
1992,The Crying Game,Fail,0.6641389,10.3849232,10.3849232,R,90,7.3,Crime
1992,The Player,Pass,1.3282778,3.6039665,4.7945352,R,86,7.7,Comedy
1991,Hook,Fail,11.9758826,20.4710301,51.4714575,PG,52,6.6,Adventure
1991,Hudson Hawk,Pass,11.1204624,2.9458817,2.9458817,R,17,5.7,Action
1991,Slacker,Pass,0.0039349,0.210007,0.210007,R,69,7.1,Comedy
1991,Star Trek VI: The Undiscovered Country,Fail,4.619269,12.8123117,16.5780431,PG,65,7.2,Action
1991,The Silence of the Lambs,Pass,3.4216807,22.3652543,47.1724395,R,84,8.6,Crime
1990,Back to the Future Part III,Fail,7.1319016,15.6307443,43.4511105,PG,55,7.4,Adventure
1990,Die Hard 2,Fail,12.4808278,20.9185588,42.7582507,R,67,7.1,Action
1990,Edward Scissorhands,Pass,3.5659508,9.623964,9.623964,PG-13,74,8,Drama
1990,Ghost,Fail,3.9225459,38.8031265,92.2868068,PG-13,52,7,Drama
1990,Goodfellas,Fail,4.4574385,8.3343062,8.3343062,R,89,8.8,Biography
1990,Home Alone,Fail,2.6744631,50.9505267,84.991705,PG,63,7.4,Comedy
1990,Pretty Woman,Pass,2.4961656,31.8093987,77.1396947,R,51,6.9,Comedy
1990,The Hunt for Red October,Fail,5.3489262,21.5222722,35.7486568,PG,58,7.6,Action
1990,Total Recall,Fail,22.2871925,10.497797,35.4127435,R,57,7.5,Action
1989,Back to the Future Part II,Pass,7.5183554,22.2637302,62.4023495,PG,57,7.8,Adventure
1989,Batman,Fail,6.5785609,47.2131898,77.3166847,PG-13,66,7.6,Action
1989,Dead Poets Society,Fail,3.0825257,18.0177604,45.0161527,PG,79,8,Drama
1989,Henry V,Pass,1.69163,1.9098688,1.9098688,PG-13,83,7.8,Action
1989,Indiana Jones and the Last Crusade,Fail,9.0220264,37.0601926,89.1248035,PG-13,65,8.3,Action
1989,"Sex, Lies, and Videotape",Fail,0.2255507,4.6504161,6.9059227,R,86,7.2,Drama
1989,Star Trek V: The Final Frontier,Fail,5.6387665,9.8133425,13.1947137,PG,43,5.3,Action
1989,The Abyss,Pass,13.1571219,10.1954772,10.1954772,PG-13,62,7.6,Adventure
1989,UHF,Fail,0.9397944,1.1572924,1.1572924,PG-13,32,7,Comedy
1988,Akira,Fail,1.5757176,0.0038576,0.0038576,R,76,8.1,Animation
1988,Dangerous Liaisons,Pass,2.7575058,6.8346751,6.8346751,R,74,7.7,Drama
1988,Die Hard,Pass,5.5150116,16.0231261,27.3996307,R,70,8.3,Action
1988,Midnight Run,Fail,5.9089410000000004,7.5661244,16.0749995,R,78,7.6,Action
1988,Mystic Pizza,Pass,1.1817882,2.5198114,2.5198114,R,60,6.1,Comedy
1988,Rain Man,Fail,4.9241175,34.0405101,81.3070285,R,65,8,Drama
1988,Scrooged,Pass,6.3028704,11.8825964,11.8825964,PG-13,38,7,Comedy
1988,The Last Temptation of Christ,Fail,1.3787529,1.6493007,1.6493007,R,80,7.6,Drama
1988,They Live,Fail,0.7878588,2.5605411,2.5605411,R,52,7.3,Action
1988,Twins,Fail,2.9544705000000002,22.0475172,42.6625542,PG,53,5.9,Comedy
1988,Who Framed Roger Rabbit,Fail,13.7875291,30.3547209,69.2330924,PG,83,7.7,Animation
1988,Young Guns,Fail,2.5605411,8.8095701,8.8095701,R,50,6.8,Action
1987,Beverly Hills Cop II,Fail,4.1007948,31.5074388,56.7273267,R,48,6.4,Action
1987,Fatal Attraction,Fail,2.8705563,32.118592,65.6332204,R,67,6.9,Drama
1987,Lethal Weapon,Fail,3.0755961,13.3670224,24.644208,R,67,7.6,Action
1987,Predator,Fail,3.6907153,12.2481612,20.1487544,R,36,7.9,Action
1987,RoboCop,Fail,24.6047687,11.2289613,45.4321579,R,67,7.5,Action
1987,Spaceballs,Fail,4.6544021,7.8160088,7.8160088,PG,46,7.1,Adventure
1987,Superman IV: The Quest for Peace,Pass,3.4856756,2.3021501,2.3021501,PG,22,3.6,Action
1987,The Last Emperor,Fail,5.1259935,9.0184679,9.0184679,PG-13,76,7.8,Biography
1987,The Lost Boys,Fail,1.7428378,6.6069067,6.6069067,R,63,7.2,Comedy
1987,The Princess Bride,Fail,3.0755961,6.3269112,6.3269112,PG,77,8.2,Adventure
1986,Aliens,Pass,3.6104,18.0860331,38.932102,R,87,8.5,Action
1986,Little Shop of Horrors,Fail,6.3712942,8.2290329,8.2290329,PG-13,81,6.9,Comedy
1985,Back to the Future,Fail,4.1136059,45.5981879,83.1110482,PG,86,8.5,Adventure
1985,Brazil,Pass,3.2475836,2.1497131,2.1497131,R,88,8,Drama
1985,Return to Oz,Pass,5.8456506,2.2990322,2.2990322,PG,42,6.7,Adventure
1984,Amadeus,Pass,4.0345992,11.6494634,11.6494634,R,93,8.4,Biography
1984,Beverly Hills Cop,Fail,3.362166,52.6202467,70.8968739,R,64,7.3,Action
1984,Indiana Jones and the Temple of Doom,Fail,6.2760432,40.3191555,74.6580777,PG,57,7.6,Action
1984,Repo Man,Fail,0.3362166,0.5155321,0.5155321,R,75,6.9,Comedy
1984,Star Trek III: The Search for Spock,Fail,4.0345992,17.1405568,19.5005629,PG,55,6.6,Action
1984,The Terminator,Fail,1.4345242,8.5217529,17.4875289,R,84,8.1,Action
1983,Flashdance,Pass,1.6375486,21.1626424,47.1294841,R,35,6,Drama
1983,Star Wars: Episode VI - Return of the Jedi,Fail,7.6029041,72.3340482,133.9748672,PG,52,8.4,Action
1983,Superman III,Pass,9.1234849,14.0245796,14.0245796,PG,42,4.9,Action
1983,Videodrome,Fail,1.3923842,0.496046,0.496046,R,60,7.3,Horror
1982,Blade Runner,Fail,6.7571504,7.8808471,7.997478,R,88,8.3,Drama
1982,Conan the Barbarian,Fail,4.826536,9.2341492,19.092349,R,43,6.9,Action
1982,Diner,Fail,1.206634,3.039006,3.039006,R,86,7.2,Comedy
1982,Fast Times at Ridgemont High,Fail,1.0859706,6.538238,6.538238,R,67,7.2,Comedy
1982,First Blood,Fail,3.3785752,11.393739,30.2172295,R,62,7.6,Action
1982,Tootsie,Fail,3.619902,42.763109,42.763109,R,87,7.4,Comedy
1981,Das Boot,Fail,3.0742635,2.9430119,21.7684336,R,86,8.5,Action
1981,Halloween II,Pass,0.6404716,6.5414737,6.5414737,R,44,6.5,Horror
1981,Raiders of the Lost Ark,Fail,5.1237724,63.5757611,99.8945973,PG,90,8.6,Action
1981,The Evil Dead,Fail,0.0960707,0.6148527,7.5319455,NC-17,70,7.6,Horror
1980,Flash Gordon,Fail,9.8971875,7.6655018,7.6655018,PG,63,6.4,Action
1980,Raging Bull,Fail,5.0899822,6.6113787,6.6113787,R,92,8.3,Biography
1980,Somewhere in Time,Fail,1.4421616,2.7456486,2.7456486,PG,29,7.3,Drama
1980,Star Wars: Episode V - The Empire Strikes Back,Fail,6.5038661,82.0821721,151.0514303,PG,78,8.8,Action
1980,Superman II,Fail,15.2699465,30.5924063,30.5924063,PG,87,6.8,Action
1980,The Shining,Fail,5.3727589,12.4470916,12.4470916,R,61,8.5,Horror
1979,Alien,Pass,2.8886103,25.9752278,65.3566146,R,83,8.5,Horror
1979,Apocalypse Now,Fail,10.110136,25.2913878,25.2913878,R,90,8.5,Drama
1979,Star Trek: The Motion Picture,Fail,11.2334844,26.4014024,44.612981,PG,48,6.3,Adventure
1978,Animal House,Fail,1.0712118,50.5611968,50.5611968,R,82,7.7,Comedy
1978,Days of Heaven,Pass,1.0712118,1.2307327,1.3071926,PG,93,8,Drama
1978,Grease,Pass,2.1424236,64.9203517,138.3697739,PG-13,70,7.2,Musical
1978,Halloween,Fail,5.356059,20.8062006,27.6781136,R,85,7.9,Horror
1978,Superman,Fail,19.6388829,47.925308,107.1925937,PG,86,7.4,Action
1978,The Deer Hunter,Fail,5.356059,17.8535299,17.8535299,R,73,8.2,Drama
1977,Close Encounters of the Third Kind,Fail,7.6862926,63.7962288,129.783051,PG,91,7.7,Adventure
1976,Taxi Driver,Fail,0.4091827,11.564557,11.564557,R,93,8.4,Crime
1975,Jaws,Fail,5.1937204,112.5306085,203.7236823,PG,79,8.1,Adventure
1975,Monty Python and the Holy Grail,Fail,0.173124,1.4835412,2.1765791,PG,90,8.4,Adventure
1975,The Rocky Horror Picture Show,Fail,0.519372,60.5399166,60.5399166,R,58,7.4,Comedy
1974,The Conversation,Fail,0.7557962,2.0878869,2.0878869,PG,86,8,Drama
1974,The Godfather: Part II,Pass,6.1408439,27.0669505,27.0669505,R,80,9.1,Crime
1974,The Texas Chain Saw Massacre,Fail,0.0661322,12.5520924,12.5520924,R,75,7.5,Horror
1973,The Exorcist,Pass,6.292673,107.4306128,211.1900435,R,82,8,Horror
1972,The Godfather,Fail,3.9004975,75.2051643,149.6119403,R,100,9.2,Crime
1971,The French Connection,Fail,1.2659931,23.6848653,23.6848653,R,96,7.8,Action
