date,bikes_hired,year,wday,month,week,cloud_cover,humidity,pressure,radiation,precipitation,snow_depth,sunshine,mean_temp,min_temp,max_temp
2011-03-25T00:00:00Z,24343,2011,Fri,Mar,12,0,69,10209,196,0,0,105,11.3,3.8,14.6
2011-03-26T00:00:00Z,16095,2011,Sat,Mar,12,6,79,10149,81,2,0,12,10.5,6.3,15.1
2011-03-27T00:00:00Z,17550,2011,Sun,Mar,12,5,73,10138,155,0,0,64,11,6.8,15.5
2011-03-28T00:00:00Z,21602,2011,Mon,Mar,13,5,66,10162,138,0,0,49,11.1,6.6,15.5
2011-03-29T00:00:00Z,22080,2011,Tue,Mar,13,4,75,10133,82,6,0,11,9.7,3.8,13.5
2011-03-30T00:00:00Z,18945,2011,Wed,Mar,13,6,87,10110,53,56,0,0,10.5,7.4,18.2
2011-03-31T00:00:00Z,20831,2011,Thu,Mar,13,6,84,10118,108,0,0,25,13.7,9.2,15.7
2011-04-01T00:00:00Z,22048,2011,Fri,Apr,13,6,82,10175,104,0,0,22,13.7,11.6,17.8
2011-04-02T00:00:00Z,19829,2011,Sat,Apr,13,4,74,10105,81,0,0,9,14.8,11.7,15.6
2011-04-03T00:00:00Z,17294,2011,Sun,Apr,13,4,74,10143,148,0,0,50,10.3,5,14.6
2011-04-04T00:00:00Z,20949,2011,Mon,Apr,14,4,74,10208,153,16,0,53,9.5,4.3,16.6
2011-04-05T00:00:00Z,16690,2011,Tue,Apr,14,8,87,10215,56,2,0,0,12.8,9,23
2011-04-06T00:00:00Z,25597,2011,Wed,Apr,14,3,58,10251,238,0,0,123,16.7,10.3,21.9
2011-04-07T00:00:00Z,25451,2011,Thu,Apr,14,1,67,10274,220,0,0,105,14.9,7.8,21.4
2011-04-08T00:00:00Z,26622,2011,Fri,Apr,14,1,57,10272,244,0,0,125,14.5,7.6,19.1
2011-04-09T00:00:00Z,22323,2011,Sat,Apr,14,0,60,10256,240,0,0,120,13.9,8.7,20.3
2011-04-10T00:00:00Z,21346,2011,Sun,Apr,14,1,60,10240,244,0,0,122,13.2,6,20.2
2011-04-11T00:00:00Z,22204,2011,Mon,Apr,15,1,65,10226,204,0,0,85,13.5,6.8,14.7
2011-04-12T00:00:00Z,23651,2011,Tue,Apr,15,1,53,10294,228,0,0,104,10.2,5.7,13.5
2011-04-13T00:00:00Z,18909,2011,Wed,Apr,15,7,68,10232,67,0,NA,1,9.1,4.7,13.4
2011-04-14T00:00:00Z,22346,2011,Thu,Apr,15,8,71,10187,62,0,NA,0,10.4,7.3,17.7
2011-04-15T00:00:00Z,22974,2011,Fri,Apr,15,8,62,10203,84,0,NA,6,13.5,9.2,17.1
2011-04-16T00:00:00Z,19632,2011,Sat,Apr,15,7,64,10224,128,0,NA,27,13.5,9.9,20.1
2011-04-17T00:00:00Z,22009,2011,Sun,Apr,15,4,64,10243,167,0,NA,51,14.8,9.5,19.6
2011-04-18T00:00:00Z,24032,2011,Mon,Apr,16,2,60,10182,194,0,NA,70,13.5,7.4,24.8
2011-04-19T00:00:00Z,27914,2011,Tue,Apr,16,1,57,10125,256,0,NA,119,16.8,8.8,26.5
2011-04-20T00:00:00Z,27934,2011,Wed,Apr,16,2,58,10145,203,0,NA,75,18.1,9.6,26.3
2011-04-21T00:00:00Z,26547,2011,Thu,Apr,16,3,50,10126,197,0,NA,69,19,11.7,26
2011-04-22T00:00:00Z,23719,2011,Fri,Apr,16,0,52,10084,271,0,NA,128,18.2,10.3,27.4
2011-04-23T00:00:00Z,19182,2011,Sat,Apr,16,1,55,10118,260,6,NA,117,19.3,11.2,23.3
2011-04-24T00:00:00Z,21313,2011,Sun,Apr,16,1,71,10184,257,0,NA,113,17.3,11.3,21.5
2011-04-25T00:00:00Z,21669,2011,Mon,Apr,17,0,56,10236,275,0,NA,127,15.9,10.2,15.8
2011-04-26T00:00:00Z,22038,2011,Tue,Apr,17,5,73,10255,144,0,NA,31,12,8.1,17
2011-04-27T00:00:00Z,24349,2011,Wed,Apr,17,2,58,10254,259,0,NA,111,12.8,8.5,17
2011-04-28T00:00:00Z,23794,2011,Thu,Apr,17,4,71,10194,193,0,NA,61,11.5,5.9,20.3
2011-04-29T00:00:00Z,19700,2011,Fri,Apr,17,5,72,10124,141,0,NA,28,14.6,8.9,21.5
2011-04-30T00:00:00Z,21574,2011,Sat,Apr,17,0,61,10090,283,0,NA,128,16.3,11,19.8
2011-05-01T00:00:00Z,19489,2011,Sun,May,17,1,50,10098,249,0,NA,99,15.6,11.4,17
2011-05-02T00:00:00Z,18126,2011,Mon,May,18,0,51,10122,292,0,NA,133,13.2,9.4,15.3
2011-05-03T00:00:00Z,23786,2011,Tue,May,18,0,51,10174,291,0,NA,131,10.7,6,18.5
2011-05-04T00:00:00Z,26183,2011,Wed,May,18,0,57,10212,289,0,NA,128,11.3,4.1,21.5
2011-05-05T00:00:00Z,23620,2011,Thu,May,18,3,56,10194,152,0,NA,31,14.9,8.3,25
2011-05-06T00:00:00Z,28971,2011,Fri,May,18,1,47,10151,262,34,NA,105,17.3,9.5,23.3
2011-05-07T00:00:00Z,22274,2011,Sat,May,18,6,73,10112,121,84,NA,15,18.6,13.8,19.9
2011-05-08T00:00:00Z,21011,2011,Sun,May,18,7,72,10140,196,0,NA,56,17.3,14.6,20.5
2011-05-09T00:00:00Z,27172,2011,Mon,May,19,1,64,10214,287,0,NA,122,15.5,10.4,21.6
2011-05-10T00:00:00Z,29417,2011,Tue,May,19,1,64,10249,289,0,NA,123,14.9,8.2,18.1
2011-05-11T00:00:00Z,27205,2011,Wed,May,19,6,71,10235,119,0,NA,13,13.5,8.9,19.3
2011-05-12T00:00:00Z,23461,2011,Thu,May,19,4,63,10205,232,0,NA,78,13.4,7.4,18.6
2011-05-13T00:00:00Z,23991,2011,Fri,May,19,3,64,10201,218,0,NA,68,12.7,6.7,17.4
2011-05-14T00:00:00Z,21100,2011,Sat,May,19,5,62,10200,222,0,NA,70,12.1,6.7,16
2011-05-15T00:00:00Z,19097,2011,Sun,May,19,4,64,10252,181,0,NA,44,12.1,8.2,20.1
2011-05-16T00:00:00Z,24620,2011,Mon,May,20,7,67,10231,119,0,NA,12,15.5,10.9,18.7
2011-05-17T00:00:00Z,25464,2011,Tue,May,20,8,73,10201,140,0,NA,21,14.7,10.7,20.3
2011-05-18T00:00:00Z,23068,2011,Wed,May,20,7,81,10151,103,16,NA,6,16.6,12.8,20.5
2011-05-19T00:00:00Z,27534,2011,Thu,May,20,1,62,10179,284,0,NA,112,13.7,6.8,19.3
2011-05-20T00:00:00Z,27523,2011,Fri,May,20,6,59,10192,229,0,NA,72,14.6,9.8,21.5
2011-05-21T00:00:00Z,24408,2011,Sat,May,20,1,60,10191,294,12,NA,119,15.1,8.7,20
2011-05-22T00:00:00Z,19348,2011,Sun,May,20,3,61,10164,273,0,NA,102,15.6,11.2,19.8
2011-05-23T00:00:00Z,24268,2011,Mon,May,21,4,69,10201,196,0,NA,50,14.5,9.2,19.4
2011-05-24T00:00:00Z,27768,2011,Tue,May,21,4,51,10257,302,0,NA,123,13.5,7.6,20.5
2011-05-25T00:00:00Z,28708,2011,Wed,May,21,0,53,10220,307,0,NA,127,13.5,6.4,17
2011-05-26T00:00:00Z,18055,2011,Thu,May,21,6,73,10082,154,80,NA,26,14.1,11.2,16.4
2011-05-27T00:00:00Z,22907,2011,Fri,May,21,6,64,10173,156,0,NA,27,13.4,10.3,17.6
2011-05-28T00:00:00Z,15693,2011,Sat,May,21,6,73,10145,126,0,NA,13,13.3,8.9,20
2011-05-29T00:00:00Z,18396,2011,Sun,May,21,7,74,10121,169,0,NA,33,16.4,12.7,20.6
2011-05-30T00:00:00Z,16097,2011,Mon,May,22,8,85,10110,136,20,NA,17,16.7,12.8,18.7
2011-05-31T00:00:00Z,23312,2011,Tue,May,22,2,62,10202,280,0,NA,104,12.6,6.4,21.6
2011-06-01T00:00:00Z,26054,2011,Wed,Jun,22,0,62,10304,281,0,NA,104,14.5,7.3,23.8
2011-06-02T00:00:00Z,26920,2011,Thu,Jun,22,2,66,10334,245,0,NA,78,17.5,11.2,25.8
2011-06-03T00:00:00Z,26641,2011,Fri,Jun,22,0,60,10305,336,0,NA,147,19.3,12.8,27
2011-06-04T00:00:00Z,15233,2011,Sat,Jun,22,2,66,10215,260,0,NA,88,19.7,12.3,19.5
2011-06-05T00:00:00Z,8420,2011,Sun,Jun,22,6,77,10117,123,272,NA,11,16.1,12.7,15.7
2011-06-06T00:00:00Z,13812,2011,Mon,Jun,23,8,80,10063,93,2,NA,2,12.4,9,19.5
2011-06-07T00:00:00Z,22378,2011,Tue,Jun,23,3,66,10040,263,0,NA,89,14.3,9,18.2
2011-06-08T00:00:00Z,23013,2011,Wed,Jun,23,4,72,10060,180,18,NA,37,13.3,8.4,17.9
2011-06-09T00:00:00Z,25061,2011,Thu,Jun,23,5,69,10131,218,6,NA,59,13.7,9.4,15.9
2011-06-10T00:00:00Z,20141,2011,Fri,Jun,23,6,72,10145,192,26,NA,43,11.9,7.9,18.9
2011-06-11T00:00:00Z,21059,2011,Sat,Jun,23,5,67,10163,242,2,NA,74,13.1,7.2,17
2011-06-12T00:00:00Z,6061,2011,Sun,Jun,23,6,88,10137,116,58,NA,8,12,7,21.7
2011-06-13T00:00:00Z,23978,2011,Mon,Jun,24,5,75,10113,221,0,NA,60,16.7,11.7,23
2011-06-14T00:00:00Z,28889,2011,Tue,Jun,24,2,64,10183,314,0,NA,126,16.2,9.3,20.2
2011-06-15T00:00:00Z,25643,2011,Wed,Jun,24,7,79,10145,127,70,NA,12,17.1,14,17.7
2011-06-16T00:00:00Z,17566,2011,Thu,Jun,24,7,82,10110,138,74,NA,16,14.8,11.8,15.4
2011-06-17T00:00:00Z,15723,2011,Fri,Jun,24,6,89,10055,89,80,NA,1,12.6,9.7,18.6
2011-06-18T00:00:00Z,13721,2011,Sat,Jun,24,6,76,10015,213,14,NA,55,14.7,10.7,19
2011-06-19T00:00:00Z,17092,2011,Sun,Jun,24,5,69,10111,178,0,NA,35,15,10.9,21.3
2011-06-20T00:00:00Z,20101,2011,Mon,Jun,25,7,79,10116,172,30,NA,32,15.4,9.5,21.5
2011-06-21T00:00:00Z,26780,2011,Tue,Jun,25,5,71,10100,237,0,NA,70,17.8,14.1,18.9
2011-06-22T00:00:00Z,22745,2011,Wed,Jun,25,6,77,10091,178,40,NA,35,15.4,11.8,19.2
2011-06-23T00:00:00Z,24559,2011,Thu,Jun,25,5,69,10154,234,18,NA,68,15.3,11.3,19.6
2011-06-24T00:00:00Z,22137,2011,Fri,Jun,25,4,71,10224,230,52,NA,66,14.3,9,23.9
2011-06-25T00:00:00Z,17944,2011,Sat,Jun,25,5,82,10211,209,0,NA,53,17.6,11.2,28.4
2011-06-26T00:00:00Z,23483,2011,Sun,Jun,25,3,71,10207,297,0,NA,113,21.8,15.2,31.2
2011-06-27T00:00:00Z,26243,2011,Mon,Jun,26,2,61,10135,250,0,NA,79,25,18.8,20.1
2011-06-28T00:00:00Z,21950,2011,Tue,Jun,26,7,83,10153,89,78,NA,1,19,17.8,20.5
2011-06-29T00:00:00Z,28073,2011,Wed,Jun,26,3,55,10223,275,0,NA,97,15.4,10.3,20.3
2011-06-30T00:00:00Z,27297,2011,Thu,Jun,26,4,60,10253,245,0,NA,76,15,9.6,20.7
2011-07-01T00:00:00Z,27758,2011,Fri,Jul,26,3,54,10258,274,0,NA,97,15.3,9.9,22.8
2011-07-02T00:00:00Z,22764,2011,Sat,Jul,26,4,55,10199,232,0,NA,68,18.1,13.4,24.1
2011-07-03T00:00:00Z,21423,2011,Sun,Jul,26,4,55,10176,244,0,NA,76,17.7,11.3,25.5
2011-07-04T00:00:00Z,27332,2011,Mon,Jul,27,5,55,10169,219,0,NA,60,19.5,13.4,25.9
2011-07-05T00:00:00Z,24802,2011,Tue,Jul,27,4,70,10117,243,52,NA,76,19.1,12.2,20.8
2011-07-06T00:00:00Z,26207,2011,Wed,Jul,27,6,69,10052,247,2,NA,79,16.9,12.9,20.4
2011-07-07T00:00:00Z,20483,2011,Thu,Jul,27,6,79,10033,164,26,NA,29,17.4,14.3,19.8
2011-07-08T00:00:00Z,19485,2011,Fri,Jul,27,6,78,10045,167,2,NA,31,16.3,12.8,22.1
2011-07-09T00:00:00Z,21360,2011,Sat,Jul,27,4,73,10115,225,0,NA,65,17.5,12.8,22.9
2011-07-10T00:00:00Z,20203,2011,Sun,Jul,27,6,71,10176,189,0,NA,43,17.8,12.6,24.6
2011-07-11T00:00:00Z,26355,2011,Mon,Jul,28,2,60,10197,287,0,NA,109,18.4,12.1,19.7
2011-07-12T00:00:00Z,26633,2011,Tue,Jul,28,6,67,10179,107,0,NA,6,17.4,15,18.4
2011-07-13T00:00:00Z,25417,2011,Wed,Jul,28,8,61,10194,124,0,NA,12,15.7,12.9,23.7
2011-07-14T00:00:00Z,26479,2011,Thu,Jul,28,3,53,10187,264,0,NA,93,17.6,11.5,25.3
2011-07-15T00:00:00Z,27114,2011,Fri,Jul,28,4,58,10165,271,6,NA,99,18.8,12.2,19.9
2011-07-16T00:00:00Z,10224,2011,Sat,Jul,28,6,85,10007,153,82,NA,25,17.3,14.7,19.3
2011-07-17T00:00:00Z,10965,2011,Sun,Jul,28,8,80,9938,125,52,NA,13,16,12.7,19.6
2011-07-18T00:00:00Z,18541,2011,Mon,Jul,29,7,81,9973,120,18,NA,11,16.7,13.8,19.4
2011-07-19T00:00:00Z,21218,2011,Tue,Jul,29,7,86,10037,145,212,NA,22,15.3,11.1,18.1
2011-07-20T00:00:00Z,21580,2011,Wed,Jul,29,7,80,10093,124,4,NA,13,15.5,12.8,19
2011-07-21T00:00:00Z,20951,2011,Thu,Jul,29,8,84,10129,76,24,NA,0,16.4,13.7,20.2
2011-07-22T00:00:00Z,25172,2011,Fri,Jul,29,4,68,10165,239,18,NA,79,15.5,10.8,18.9
2011-07-23T00:00:00Z,20264,2011,Sat,Jul,29,5,65,10138,193,0,NA,49,15,11.1,23.9
2011-07-24T00:00:00Z,22464,2011,Sun,Jul,29,1,62,10103,285,0,NA,115,16.7,9.5,24
2011-07-25T00:00:00Z,25185,2011,Mon,Jul,30,3,52,10093,281,0,NA,112,17.5,10.9,20.5
2011-07-26T00:00:00Z,25636,2011,Tue,Jul,30,7,71,10152,99,0,NA,5,17.2,13.9,20.8
2011-07-27T00:00:00Z,24989,2011,Wed,Jul,30,7,71,10206,118,0,NA,12,17.8,14.8,24.5
2011-07-28T00:00:00Z,26759,2011,Thu,Jul,30,5,65,10222,217,0,NA,67,19.5,14.5,21.1
2011-07-29T00:00:00Z,25373,2011,Fri,Jul,30,6,71,10233,129,0,NA,17,17.4,13.7,22.6
2011-07-30T00:00:00Z,23930,2011,Sat,Jul,30,2,56,10216,297,0,NA,129,17.3,12,24.5
2011-07-31T00:00:00Z,21388,2011,Sun,Jul,30,3,65,10162,290,0,NA,124,18.6,12.6,29
2011-08-01T00:00:00Z,22940,2011,Mon,Aug,31,4,52,10131,269,0,NA,108,22.5,16,28.3
2011-08-02T00:00:00Z,24290,2011,Tue,Aug,31,4,61,10138,200,0,NA,58,23,17.6,30.1
2011-08-03T00:00:00Z,26120,2011,Wed,Aug,31,3,57,10142,248,52,NA,93,23.7,17.2,21.8
2011-08-04T00:00:00Z,15149,2011,Thu,Aug,31,6,85,10103,109,68,NA,10,19.1,16.4,25.5
2011-08-05T00:00:00Z,26792,2011,Fri,Aug,31,4,70,10111,225,0,NA,77,20,14.5,20.6
2011-08-06T00:00:00Z,20485,2011,Sat,Aug,31,7,73,10038,111,14,NA,11,17.4,14.1,20.3
2011-08-07T00:00:00Z,14912,2011,Sun,Aug,31,4,75,10026,183,40,NA,50,16.2,12.1,21.9
2011-08-08T00:00:00Z,23489,2011,Mon,Aug,32,5,70,10075,216,2,NA,73,16.4,10.9,21.6
2011-08-09T00:00:00Z,23011,2011,Tue,Aug,32,2,55,10219,243,0,NA,94,16.7,11.7,23.9
2011-08-10T00:00:00Z,24182,2011,Wed,Aug,32,4,64,10216,221,2,NA,78,17,10.1,22.6
2011-08-11T00:00:00Z,20573,2011,Thu,Aug,32,6,79,10111,143,10,NA,28,18.9,15.1,23.4
2011-08-12T00:00:00Z,22971,2011,Fri,Aug,32,7,78,10104,112,8,NA,13,19.6,15.8,22.2
2011-08-13T00:00:00Z,20731,2011,Sat,Aug,32,6,78,10061,150,0,NA,33,19,15.8,23.2
2011-08-14T00:00:00Z,21115,2011,Sun,Aug,32,6,65,10071,156,0,NA,37,19.1,14.9,22.9
2011-08-15T00:00:00Z,23657,2011,Mon,Aug,33,4,66,10160,216,0,NA,79,16.9,10.8,21.7
2011-08-16T00:00:00Z,24899,2011,Tue,Aug,33,7,79,10161,102,0,NA,10,17.8,13.9,21.1
2011-08-17T00:00:00Z,23010,2011,Wed,Aug,33,7,71,10171,93,20,NA,7,17.1,13.1,16.6
2011-08-18T00:00:00Z,16139,2011,Thu,Aug,33,8,84,10152,64,156,NA,0,14.8,13,21.7
2011-08-19T00:00:00Z,25444,2011,Fri,Aug,33,2,74,10187,243,0,NA,105,15.2,8.7,21.6
2011-08-20T00:00:00Z,17334,2011,Sat,Aug,33,5,75,10183,206,34,NA,76,17.8,14,24.1
2011-08-21T00:00:00Z,21836,2011,Sun,Aug,33,3,68,10140,188,0,NA,63,18.8,13.4,23.5
2011-08-22T00:00:00Z,25222,2011,Mon,Aug,34,2,66,10187,221,10,NA,90,17.2,10.9,15.6
2011-08-23T00:00:00Z,10953,2011,Tue,Aug,34,8,89,10131,62,38,NA,0,14.7,13.7,22
2011-08-24T00:00:00Z,22883,2011,Wed,Aug,34,6,77,10132,157,24,NA,44,17.9,13.7,20.6
2011-08-25T00:00:00Z,20026,2011,Thu,Aug,34,7,76,10098,150,112,NA,40,17.3,14,17.5
2011-08-26T00:00:00Z,12368,2011,Fri,Aug,34,7,89,10044,92,86,NA,9,15.3,13,19
2011-08-27T00:00:00Z,14045,2011,Sat,Aug,34,5,76,10123,184,8,NA,66,15.1,11.1,19.5
2011-08-28T00:00:00Z,15908,2011,Sun,Aug,34,5,76,10157,145,4,NA,39,16.1,12.7,18.1
2011-08-29T00:00:00Z,17443,2011,Mon,Aug,35,5,65,10177,159,0,NA,49,14,9.9,17.3
2011-08-30T00:00:00Z,21477,2011,Tue,Aug,35,8,65,10172,58,0,NA,0,15.2,13,18.5
2011-08-31T00:00:00Z,23036,2011,Wed,Aug,35,7,68,10157,64,0,NA,1,16.1,13.6,21.2
2011-09-01T00:00:00Z,25110,2011,Thu,Sep,35,2,74,10140,197,0,NA,89,16,10.8,27
2011-09-02T00:00:00Z,25981,2011,Fri,Sep,35,1,73,10109,192,0,NA,86,20,12.9,24.1
2011-09-03T00:00:00Z,24578,2011,Sat,Sep,35,4,77,10088,159,0,NA,59,19.4,14.7,19.4
2011-09-04T00:00:00Z,14967,2011,Sun,Sep,35,6,83,10065,105,42,NA,21,17.3,15.1,19.7
2011-09-05T00:00:00Z,21776,2011,Mon,Sep,36,5,72,10111,153,18,NA,56,15.5,11.2,18.7
2011-09-06T00:00:00Z,13863,2011,Tue,Sep,36,7,84,10073,53,152,NA,0,16.9,15,17.1
2011-09-07T00:00:00Z,22746,2011,Wed,Sep,36,6,78,10111,88,4,NA,13,14.5,11.9,20.8
2011-09-08T00:00:00Z,23679,2011,Thu,Sep,36,7,79,10090,101,8,NA,21,16.8,12.7,21.5
2011-09-09T00:00:00Z,23957,2011,Fri,Sep,36,7,86,10095,52,0,NA,0,18.6,15.6,22.7
2011-09-10T00:00:00Z,20069,2011,Sat,Sep,36,6,83,10043,74,38,NA,7,20,17.3,21
2011-09-11T00:00:00Z,17719,2011,Sun,Sep,36,5,77,10050,158,2,NA,67,17.9,14.7,21.7
2011-09-12T00:00:00Z,21572,2011,Mon,Sep,37,4,72,10044,154,2,NA,65,18.6,15.5,19.5
2011-09-13T00:00:00Z,23962,2011,Tue,Sep,37,2,68,10122,163,0,NA,75,16.1,12.6,20
2011-09-14T00:00:00Z,25824,2011,Wed,Sep,37,1,66,10179,186,0,NA,99,15,10,20.1
2011-09-15T00:00:00Z,25803,2011,Thu,Sep,37,1,71,10201,184,4,NA,99,14.2,8.2,22.7
2011-09-16T00:00:00Z,25567,2011,Fri,Sep,37,5,73,10127,137,2,NA,55,17.2,11.7,19.6
2011-09-17T00:00:00Z,15147,2011,Sat,Sep,37,6,77,10058,112,10,NA,35,16.8,14,17
2011-09-18T00:00:00Z,17327,2011,Sun,Sep,37,4,81,10038,97,0,NA,25,12.2,7.4,19.4
2011-09-19T00:00:00Z,23708,2011,Mon,Sep,38,4,78,10133,131,0,NA,53,14.1,8.7,20.2
2011-09-20T00:00:00Z,23676,2011,Tue,Sep,38,8,80,10177,66,18,NA,7,17,13.7,18.5
2011-09-21T00:00:00Z,22730,2011,Wed,Sep,38,7,79,10170,112,4,NA,39,15.8,13,19.2
2011-09-22T00:00:00Z,24601,2011,Thu,Sep,38,5,73,10195,112,0,NA,40,15.7,12.2,19
2011-09-23T00:00:00Z,25114,2011,Fri,Sep,38,2,NA,10180,159,2,NA,88,13.7,8.4,20.9
2011-09-24T00:00:00Z,22113,2011,Sat,Sep,38,2,80,10144,129,0,NA,58,14.8,8.6,21.8
2011-09-25T00:00:00Z,21211,2011,Sun,Sep,38,3,79,10155,140,0,NA,71,16.4,11,22.7
2011-09-26T00:00:00Z,20527,2011,Mon,Sep,39,6,81,10205,76,42,NA,16,19.4,16.1,21.8
2011-09-27T00:00:00Z,24841,2011,Tue,Sep,39,3,85,10284,111,2,NA,45,16.8,11.8,25.9
2011-09-28T00:00:00Z,28434,2011,Wed,Sep,39,0,76,10263,168,0,NA,109,19.1,12.3,28.1
2011-09-29T00:00:00Z,29039,2011,Thu,Sep,39,0,71,10234,166,0,NA,108,20.4,12.7,28.5
2011-09-30T00:00:00Z,29139,2011,Fri,Sep,39,0,68,10226,162,0,NA,106,20.5,12.4,28.8
2011-10-01T00:00:00Z,27129,2011,Sat,Oct,39,0,65,10246,159,0,NA,105,20.9,12.9,28.3
2011-10-02T00:00:00Z,26906,2011,Sun,Oct,39,0,65,10239,158,0,NA,106,20.4,12.5,26.6
2011-10-03T00:00:00Z,27559,2011,Mon,Oct,40,3,64,10191,140,0,NA,86,20.9,15.2,19.3
2011-10-04T00:00:00Z,26131,2011,Tue,Oct,40,7,79,10203,58,2,NA,9,17.1,14.9,19.8
2011-10-05T00:00:00Z,26263,2011,Wed,Oct,40,8,79,10166,48,40,NA,4,17.5,15.1,15.8
2011-10-06T00:00:00Z,25083,2011,Thu,Oct,40,3,67,10102,121,4,NA,69,13.5,11.2,16.7
2011-10-07T00:00:00Z,24529,2011,Fri,Oct,40,4,71,10182,63,0,NA,14,13,9.2,16.7
2011-10-08T00:00:00Z,18154,2011,Sat,Oct,40,8,75,10219,39,8,0,1,12.9,9,21.1
2011-10-09T00:00:00Z,17643,2011,Sun,Oct,40,6,83,10185,54,0,0,9,16.4,11.6,20.4
2011-10-10T00:00:00Z,24198,2011,Mon,Oct,41,7,74,10180,55,0,0,10,18.2,15.9,20
2011-10-11T00:00:00Z,26184,2011,Tue,Oct,41,6,77,10192,68,0,0,21,17.9,15.7,20
2011-10-12T00:00:00Z,26323,2011,Wed,Oct,41,7,80,10210,49,0,0,7,17.2,14.3,17.9
2011-10-13T00:00:00Z,25149,2011,Thu,Oct,41,6,82,10286,65,0,0,20,15.7,13.5,16.8
2011-10-14T00:00:00Z,26542,2011,Fri,Oct,41,0,67,10304,130,0,0,97,12.4,7.9,18
2011-10-15T00:00:00Z,23663,2011,Sat,Oct,41,0,70,10253,129,2,0,99,11.7,5.4,18.2
2011-10-16T00:00:00Z,18530,2011,Sun,Oct,41,4,85,10231,78,0,0,35,11.4,4.6,17.4
2011-10-17T00:00:00Z,23892,2011,Mon,Oct,42,3,77,10169,84,34,0,43,11.9,6.4,14
2011-10-18T00:00:00Z,23791,2011,Tue,Oct,42,4,69,10105,114,0,0,84,10.8,7.5,13.7
2011-10-19T00:00:00Z,23259,2011,Wed,Oct,42,1,77,10185,98,2,0,64,8.9,4,12.8
2011-10-20T00:00:00Z,23157,2011,Thu,Oct,42,2,74,10273,103,2,0,73,7.8,2.7,15.6
2011-10-21T00:00:00Z,23253,2011,Fri,Oct,42,6,73,10241,82,0,0,47,10.2,4.7,14.7
2011-10-22T00:00:00Z,20482,2011,Sat,Oct,42,2,71,10149,113,0,0,92,10,5.2,20
2011-10-23T00:00:00Z,18560,2011,Sun,Oct,42,2,74,10062,95,0,0,67,13.7,7.3,18.4
2011-10-24T00:00:00Z,22842,2011,Mon,Oct,43,4,73,9957,73,14,0,40,15,11.5,17.1
2011-10-25T00:00:00Z,22771,2011,Tue,Oct,43,4,81,9962,80,24,0,50,14.1,11,12.7
2011-10-26T00:00:00Z,17621,2011,Wed,Oct,43,6,86,10045,64,20,0,31,10.1,7.5,13.7
2011-10-27T00:00:00Z,19360,2011,Thu,Oct,43,8,89,10075,25,22,0,0,11.6,9.4,16.2
2011-10-28T00:00:00Z,23158,2011,Fri,Oct,43,4,81,10214,97,0,0,82,12.5,8.8,17.1
2011-10-29T00:00:00Z,18228,2011,Sat,Oct,43,6,79,10201,66,0,0,37,13.9,10.6,16.9
2011-10-30T00:00:00Z,15443,2011,Sun,Oct,43,8,87,10180,27,0,0,1,14.8,12.6,16.9
2011-10-31T00:00:00Z,22999,2011,Mon,Oct,44,7,85,10130,27,10,0,1,15.9,14.8,16.1
2011-11-01T00:00:00Z,22747,2011,Tue,Nov,44,4,81,10094,56,2,0,29,13.7,11.3,16.4
2011-11-02T00:00:00Z,23724,2011,Wed,Nov,44,4,86,10045,54,10,0,27,11.6,6.8,18
2011-11-03T00:00:00Z,18676,2011,Thu,Nov,44,8,88,9931,22,184,0,0,14.9,11.8,16.5
2011-11-04T00:00:00Z,18774,2011,Fri,Nov,44,6,89,9954,44,16,0,17,14.2,11.9,14.3
2011-11-05T00:00:00Z,16434,2011,Sat,Nov,44,7,91,10077,21,0,0,0,11.8,9.2,12.2
2011-11-06T00:00:00Z,14317,2011,Sun,Nov,44,7,76,10224,27,0,0,3,10.4,8.5,13.1
2011-11-07T00:00:00Z,20365,2011,Mon,Nov,45,8,87,10211,21,4,0,0,11.4,9.6,11.3
2011-11-08T00:00:00Z,19231,2011,Tue,Nov,45,8,93,10146,20,10,0,0,10.6,9.8,15.9
2011-11-09T00:00:00Z,22542,2011,Wed,Nov,45,7,90,10154,35,0,0,11,12.6,9.3,14.7
2011-11-10T00:00:00Z,23475,2011,Thu,Nov,45,5,90,10173,31,2,0,7,12,9.3,12.8
2011-11-11T00:00:00Z,21140,2011,Fri,Nov,45,6,94,10159,19,14,0,0,9.9,6.9,16.6
2011-11-12T00:00:00Z,18933,2011,Sat,Nov,45,6,92,10246,38,0,0,16,13.2,9.7,16.4
2011-11-13T00:00:00Z,17744,2011,Sun,Nov,45,4,88,10276,68,0,0,64,13.4,10.4,10.1
2011-11-14T00:00:00Z,19913,2011,Mon,Nov,46,8,92,10233,18,0,0,0,9.1,8.1,12.4
2011-11-15T00:00:00Z,22245,2011,Tue,Nov,46,4,86,10185,64,0,0,59,9.3,6.1,11.4
2011-11-16T00:00:00Z,21639,2011,Wed,Nov,46,8,92,10174,18,0,0,0,7.9,4.3,14.9
2011-11-17T00:00:00Z,22802,2011,Thu,Nov,46,4,85,10182,46,0,0,31,10,5,15.2
2011-11-18T00:00:00Z,22461,2011,Fri,Nov,46,4,85,10178,39,2,0,22,11.9,8.5,13.5
2011-11-19T00:00:00Z,18706,2011,Sat,Nov,46,1,91,10167,52,2,0,44,9.5,5.5,8.3
